TIME,SCORE,PLAYER_NAMES,SCORE1,SCORE2,FIFTY,SCORE3,SCORE4,OTHER_INFO,REVIEWS,FOUR_SIX,TOUR_SIXES
16.8 sec',"[488.322906494141,614.749450683594,305.256134033203,94.6336059570313]","[137.981124877930,632.927917480469,344.040405273438,65.0718383789063]",[],[],[],[],[],"[802.986511230469,629.978088378906,317.042541503906,74.0181884765625]",[],[],[]
16.84 sec',"[488.322387695313,614.748474121094,305.259826660156,94.6366577148438]","[137.981430053711,632.927917480469,344.040283203125,65.0714721679688]",[],[],[],[],[],"[802.989135742188,629.979553222656,317.034790039063,74.0181884765625]",[],[],[]
16.88 sec',"[488.322113037109,614.748474121094,305.260101318359,94.6367187500000]","[137.981460571289,632.927795410156,344.040222167969,65.0717773437500]",[],[],[],[],[],"[802.990234375000,629.975769042969,317.031738281250,74.0255126953125]",[],[],[]
16.92 sec',"[488.321624755859,614.748229980469,305.260772705078,94.6369628906250]","[137.980880737305,632.925292968750,344.040710449219,65.0745849609375]",[],[],[],[],[],"[802.987792968750,629.978515625000,317.039306640625,74.0173950195313]",[],[],[]
16.96 sec',"[488.320983886719,614.747863769531,305.261657714844,94.6375122070313]","[137.981231689453,632.925659179688,344.040740966797,65.0743408203125]",[],[],[],[],[],"[802.985961914063,629.975952148438,317.044799804688,74.0195922851563]",[],[],[]
17 sec',"[488.320983886719,614.747863769531,305.261718750000,94.6375732421875]","[137.980468750000,632.924133300781,344.042114257813,65.0761718750000]",[],[],[],[],[],"[802.985778808594,629.975891113281,317.044738769531,74.0196533203125]",[],[],[]
17.04 sec',"[488.320190429688,614.746459960938,305.263305664063,94.6453247070313]","[137.980056762695,632.922607421875,344.042785644531,65.0781860351563]",[],[],[],[],[],"[802.986083984375,629.975646972656,317.044189453125,74.0200805664063]",[],[],[]
17.08 sec',"[488.319488525391,614.746093750000,305.264251708984,94.6460571289063]","[137.979873657227,632.921386718750,344.043334960938,65.0795288085938]",[],[],[],[],[],"[802.985717773438,629.976440429688,317.045043945313,74.0193481445313]",[],[],[]
17.12 sec',"[488.318664550781,614.745971679688,305.265747070313,94.6497192382813]","[137.981719970703,632.929199218750,344.039520263672,65.0702514648438]",[],[],[],[],[],"[802.984924316406,629.975097656250,317.046569824219,74.0217285156250]",[],[],[]
17.16 sec',"[488.318328857422,614.745971679688,305.267120361328,94.6547851562500]","[137.981018066406,632.924865722656,344.041473388672,65.0753784179688]",[],[],[],[],[],"[802.984497070313,629.972961425781,317.047241210938,74.0255737304688]",[],[],[]
17.2 sec',"[488.318389892578,614.746093750000,305.267242431641,94.6547851562500]","[137.981002807617,632.924865722656,344.041442871094,65.0753173828125]",[],[],[],[],[],"[802.984802246094,629.974060058594,317.046447753906,74.0238647460938]",[],[],[]
17.24 sec',"[488.317718505859,614.746093750000,305.268035888672,94.6549682617188]","[137.980468750000,632.924804687500,344.042266845703,65.0755615234375]",[],[],[],[],[],"[802.985351562500,629.975646972656,317.045288085938,74.0213012695313]",[],[],[]
17.28 sec',"[488.317779541016,614.746154785156,305.267974853516,94.6550292968750]","[137.980545043945,632.924987792969,344.042419433594,65.0755004882813]",[],[],[],[],[],"[802.985595703125,629.976989746094,317.044921875000,74.0194702148438]",[],[],[]
17.32 sec',"[488.316741943359,614.745849609375,305.269195556641,94.6556396484375]","[137.980895996094,632.925048828125,344.041656494141,65.0753784179688]",[],[],[],[],[],"[802.983459472656,629.973693847656,317.051696777344,74.0215454101563]",[],[],[]
17.36 sec',"[488.316284179688,614.745849609375,305.269592285156,94.6555786132813]","[137.980834960938,632.925292968750,344.041870117188,65.0750732421875]",[],[],[],[],[],"[802.981262207031,629.970092773438,317.058410644531,74.0241699218750]",[],[],[]
17.4 sec',"[488.316497802734,614.745788574219,305.269256591797,94.6555786132813]","[137.980773925781,632.925231933594,344.041931152344,65.0751342773438]",[],[],[],[],[],"[802.979187011719,629.967346191406,317.065246582031,74.0256347656250]",[],[],[]
17.44 sec',"[488.314880371094,614.748840332031,305.270202636719,94.6508178710938]","[137.981811523438,632.929870605469,344.040100097656,65.0700073242188]",[],[],[],[],[],"[802.981872558594,629.971008300781,317.056701660156,74.0240478515625]",[],[],[]
17.48 sec',"[488.313476562500,614.750854492188,305.270996093750,94.6475830078125]","[137.980941772461,632.926452636719,344.042541503906,65.0740966796875]",[],[],[],[],[],"[802.989929199219,629.986938476563,317.031066894531,74.0093383789063]",[],[],[]
17.52 sec',"[488.312744140625,614.749084472656,305.271179199219,94.6478271484375]","[137.981124877930,632.925964355469,344.042663574219,65.0749511718750]",[],[],[],[],[],"[802.993469238281,629.991821289063,317.020935058594,74.0064697265625]",[],[],[]
17.56 sec',"[488.311553955078,614.746337890625,305.273773193359,94.6521606445313]","[137.980941772461,632.926147460938,344.043029785156,65.0742797851563]",[],[],[],[],[],"[802.990783691406,629.987060546875,317.028991699219,74.0091552734375]",[],[],[]
17.6 sec',"[488.311981201172,614.747070312500,305.273101806641,94.6511840820313]","[137.979507446289,632.920410156250,344.045715332031,65.0810546875000]",[],[],[],[],[],"[802.990356445313,629.985107421875,317.030395507813,74.0120849609375]",[],[],[]
17.64 sec',"[488.312438964844,614.746704101563,305.272827148438,94.6520385742188]","[137.980895996094,632.927124023438,344.043212890625,65.0731201171875]",[],[],[],[],[],"[802.997619628906,629.992004394531,317.006774902344,74.0117797851563]",[],[],[]
17.68 sec',"[488.312286376953,614.746582031250,305.273345947266,94.6523437500000]","[137.981277465820,632.928527832031,344.042663574219,65.0714111328125]",[],[],[],[],[],"[802.990783691406,629.988769531250,317.027526855469,74.0112915039063]",[],[],[]
17.72 sec',"[488.311828613281,614.746643066406,305.273559570313,94.6522827148438]","[137.979858398438,632.922546386719,344.045593261719,65.0785522460938]",[],[],[],[],[],"[802.990966796875,629.989562988281,317.028076171875,74.0077514648438]",[],[],[]
17.76 sec',"[488.312164306641,614.746826171875,305.273162841797,94.6519165039063]","[137.978805541992,632.918823242188,344.047729492188,65.0833129882813]",[],[],[],[],[],"[802.991271972656,629.990051269531,317.027282714844,74.0074462890625]",[],[],[]
17.8 sec',"[488.311706542969,614.749145507813,305.272705078125,94.6486816406250]","[137.979476928711,632.921020507813,344.046447753906,65.0808105468750]",[],[],[],[],[],"[802.991149902344,629.990173339844,317.027038574219,74.0074462890625]",[],[],[]
17.84 sec',"[488.312072753906,614.749450683594,305.271972656250,94.6483764648438]","[137.978805541992,632.918212890625,344.048095703125,65.0842285156250]",[],[],[],[],[],"[802.981262207031,629.975158691406,317.053039550781,74.0337524414063]",[],[],[]
17.88 sec',"[488.312622070313,614.749633789063,305.271179199219,94.6475830078125]","[137.976547241211,632.910095214844,344.052917480469,65.0938110351563]",[],[],[],[],[],"[802.975463867188,629.970275878906,317.073730468750,74.0280151367188]",[],[],[]
17.92 sec',"[488.313140869141,614.749816894531,305.270477294922,94.6473999023438]","[137.976577758789,632.910034179688,344.052856445313,65.0939941406250]",[],[],[],[],[],"[802.968750000000,629.960998535156,317.094116210938,74.0364379882813]",[],[],[]
17.96 sec',"[488.313232421875,614.749511718750,305.270751953125,94.6478881835938]","[137.975692749023,632.905395507813,344.054504394531,65.0991821289063]",[],[],[],[],[],"[802.970336914063,629.962707519531,317.089233398438,74.0310668945313]",[],[],[]
18 sec',"[488.313995361328,614.749755859375,305.269989013672,94.6476440429688]","[137.975646972656,632.905395507813,344.054534912109,65.0991821289063]",[],[],[],[],[],"[802.970031738281,629.962829589844,317.090026855469,74.0295410156250]",[],[],[]
18.04 sec',"[488.314392089844,614.750000000000,305.269470214844,94.6474609375000]","[137.975769042969,632.905395507813,344.054351806641,65.0991821289063]",[],[],[],[],[],"[802.970581054688,629.963989257813,317.087036132813,74.0294189453125]",[],[],[]
18.08 sec',"[488.314758300781,614.749694824219,305.268981933594,94.6478271484375]","[137.977050781250,632.909362792969,344.051391601563,65.0943603515625]",[],[],[],[],[],"[802.964965820313,629.955322265625,317.102416992188,74.0435791015625]",[],[],[]
18.12 sec',"[488.315399169922,614.750610351563,305.267852783203,94.6465454101563]","[137.977279663086,632.909423828125,344.051391601563,65.0942993164063]",[],[],[],[],[],"[802.961425781250,629.951599121094,317.115356445313,74.0408935546875]",[],[],[]
18.16 sec',"[488.316009521484,614.751525878906,305.266693115234,94.6454467773438]","[137.977508544922,632.909667968750,344.050903320313,65.0940551757813]",[],[],[],[],[],"[802.959533691406,629.950195312500,317.121520996094,74.0374145507813]",[],[],[]
18.2 sec',"[488.316223144531,614.751525878906,305.266479492188,94.6456298828125]","[137.977447509766,632.909606933594,344.050964355469,65.0941162109375]",[],[],[],[],[],"[802.959167480469,629.948608398438,317.122619628906,74.0408935546875]",[],[],[]
18.24 sec',"[488.315246582031,614.751037597656,305.267883300781,94.6464233398438]","[137.977691650391,632.909851074219,344.050506591797,65.0939941406250]",[],[],[],[],[],"[802.966430664063,629.957885742188,317.102905273438,74.0329589843750]",[],[],[]
18.28 sec',"[488.315307617188,614.750915527344,305.267822265625,94.6466064453125]","[137.978057861328,632.909851074219,344.050048828125,65.0937500000000]",[],[],[],[],[],"[802.966491699219,629.958007812500,317.102355957031,74.0322265625000]",[],[],[]
18.32 sec',"[488.314971923828,614.750732421875,305.268157958984,94.6467285156250]","[137.978256225586,632.909973144531,344.049987792969,65.0936279296875]",[],[],[],[],[],"[802.967041015625,629.959045410156,317.101074218750,74.0303955078125]",[],[],[]
18.36 sec',"[488.314514160156,614.751037597656,305.268554687500,94.6463623046875]","[137.977905273438,632.909790039063,344.050506591797,65.0939331054688]",[],[],[],[],[],"[802.962158203125,629.952758789063,317.114868164063,74.0360717773438]",[],[],[]
18.4 sec',"[488.314056396484,614.750244140625,305.269256591797,94.6472778320313]","[137.977767944336,632.909790039063,344.050659179688,65.0938720703125]",[],[],[],[],[],"[802.967834472656,629.961181640625,317.099060058594,74.0262451171875]",[],[],[]
18.44 sec',"[488.313720703125,614.750244140625,305.269775390625,94.6473388671875]","[137.975036621094,632.897705078125,344.055755615234,65.1087036132813]",[],[],[],[],[],"[802.962097167969,629.953430175781,317.115051269531,74.0360107421875]",[],[],[]
18.48 sec',"[488.313842773438,614.750305175781,305.269653320313,94.6474609375000]","[137.973159790039,632.890014648438,344.059082031250,65.1177978515625]",[],[],[],[],[],"[802.957702636719,629.947631835938,317.127258300781,74.0434570312500]",[],[],[]
18.52 sec',"[488.313446044922,614.750244140625,305.270233154297,94.6475830078125]","[137.972930908203,632.889953613281,344.059295654297,65.1178588867188]",[],[],[],[],[],"[802.957885742188,629.947753906250,317.126342773438,74.0434570312500]",[],[],[]
18.56 sec',"[488.313537597656,614.750183105469,305.270019531250,94.6478271484375]","[137.972732543945,632.889770507813,344.059631347656,65.1178588867188]",[],[],[],[],[],"[802.954833984375,629.944519042969,317.137695312500,74.0429687500000]",[],[],[]
18.6 sec',"[488.313201904297,614.750061035156,305.270416259766,94.6479492187500]","[137.972702026367,632.889770507813,344.059814453125,65.1179199218750]",[],[],[],[],[],"[802.954528808594,629.944335937500,317.138488769531,74.0432128906250]",[],[],[]
18.64 sec',"[488.313537597656,614.750488281250,305.269836425781,94.6474609375000]","[137.972366333008,632.889770507813,344.060241699219,65.1179199218750]",[],[],[],[],[],"[802.954650878906,629.944091796875,317.138000488281,74.0438232421875]",[],[],[]
18.68 sec',"[488.313079833984,614.750427246094,305.270355224609,94.6474609375000]","[137.972396850586,632.889831542969,344.060180664063,65.1178588867188]",[],[],[],[],[],"[802.954528808594,629.943664550781,317.138732910156,74.0447998046875]",[],[],[]
18.72 sec',"[488.313507080078,614.750793457031,305.269744873047,94.6469726562500]","[137.972152709961,632.889892578125,344.060607910156,65.1176757812500]",[],[],[],[],[],"[802.955078125000,629.944335937500,317.137084960938,74.0435791015625]",[],[],[]
18.76 sec',"[488.313964843750,614.750854492188,305.269165039063,94.6468505859375]","[137.972259521484,632.889953613281,344.060363769531,65.1174926757813]",[],[],[],[],[],"[802.957458496094,629.947265625000,317.129943847656,74.0406494140625]",[],[],[]
18.8 sec',"[488.313171386719,614.750671386719,305.269897460938,94.6470336914063]","[137.972488403320,632.890136718750,344.059997558594,65.1171875000000]",[],[],[],[],[],"[802.957336425781,629.947509765625,317.129577636719,74.0413818359375]",[],[],[]
18.84 sec',"[488.313537597656,614.750732421875,305.269531250000,94.6466674804688]","[137.976425170898,632.908386230469,344.052429199219,65.0968627929688]",[],[],[],[],[],"[802.956542968750,629.947265625000,317.131835937500,74.0401000976563]",[],[],[]
18.88 sec',"[488.313598632813,614.750793457031,305.269409179688,94.6465454101563]","[137.976303100586,632.906738281250,344.052978515625,65.1011962890625]",[],[],[],[],[],"[802.958496093750,629.948913574219,317.124755859375,74.0419311523438]",[],[],[]
18.92 sec',"[488.313629150391,614.750793457031,305.269378662109,94.6464843750000]","[137.975433349609,632.904968261719,344.054504394531,65.0989379882813]",[],[],[],[],[],"[802.958374023438,629.948852539063,317.125122070313,74.0416870117188]",[],[],[]
18.96 sec',"[488.313415527344,614.750793457031,305.269714355469,94.6464233398438]","[137.975143432617,632.904785156250,344.054443359375,65.0960693359375]",[],[],[],[],[],"[802.959838867188,629.950256347656,317.119506835938,74.0449218750000]",[],[],[]
19 sec',"[488.313415527344,614.750793457031,305.269775390625,94.6464233398438]","[137.974899291992,632.904724121094,344.054504394531,65.0961303710938]",[],[],[],[],[],"[802.959838867188,629.950256347656,317.119384765625,74.0446777343750]",[],[],[]
19.04 sec',"[488.312866210938,614.750793457031,305.270324707031,94.6464843750000]","[137.985519409180,632.949096679688,344.032287597656,65.0399780273438]",[],[],[],[],[],"[802.959533691406,629.950195312500,317.120178222656,74.0447387695313]",[],[],[]
19.08 sec',"[488.313476562500,614.751098632813,305.269592285156,94.6459960937500]","[137.979324340820,632.923034667969,344.045959472656,65.0718994140625]",[],[],[],[],[],"[802.958923339844,629.949829101563,317.122009277344,74.0444335937500]",[],[],[]
19.12 sec',"[488.314086914063,614.751159667969,305.268981933594,94.6459960937500]","[137.979217529297,632.921997070313,344.046417236328,65.0726318359375]",[],[],[],[],[],"[802.958618164063,629.949768066406,317.122436523438,74.0446777343750]",[],[],[]
19.16 sec',"[488.314666748047,614.751281738281,305.268341064453,94.6460571289063]","[137.973709106445,632.901306152344,344.057983398438,65.0975341796875]",[],[],[],[],[],"[802.958862304688,629.949829101563,317.122192382813,74.0442504882813]",[],[],[]
19.2 sec',"[488.315063476563,614.751220703125,305.267883300781,94.6461181640625]","[137.974243164063,632.903442382813,344.057312011719,65.0949096679688]",[],[],[],[],[],"[802.959045410156,629.949768066406,317.121765136719,74.0444335937500]",[],[],[]
19.24 sec',"[488.314727783203,614.750915527344,305.268280029297,94.6463012695313]","[137.972702026367,632.897033691406,344.061218261719,65.1027221679688]",[],[],[],[],[],"[802.959167480469,629.949768066406,317.121643066406,74.0449218750000]",[],[],[]
19.28 sec',"[488.314483642578,614.750732421875,305.268707275391,94.6467895507813]","[137.976730346680,632.913818359375,344.051818847656,65.0817871093750]",[],[],[],[],[],"[802.959350585938,629.949829101563,317.121459960938,74.0445556640625]",[],[],[]
19.32 sec',"[488.314300537109,614.750793457031,305.268829345703,94.6464843750000]","[137.974456787109,632.904846191406,344.057006835938,65.0928344726563]",[],[],[],[],[],"[802.975891113281,629.972045898438,317.073425292969,74.0223388671875]",[],[],[]
19.36 sec',"[488.314941406250,614.751342773438,305.267822265625,94.6458740234375]","[137.973587036133,632.900085449219,344.058959960938,65.0987548828125]",[],[],[],[],[],"[802.988464355469,629.987976074219,317.031921386719,74.0105590820313]",[],[],[]
